Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"Love this top - on sale, i bought two of this color, a grey and the green, i never buy more than one of anything unless i absolutely love it ! complimentary to the body, and the colors are beautiful. i'm 5'2"" there were no pxs so i opted for xs, perfect... thanks retailer ??",1,1,,1,,
Love the design (i got the blue and green one). it was more see-through than i thought but the pattern covers it so it doesn't matter what color bra you wear.,0,,-1,,1,
This dress is amazing! the photos do not do it justice! runs a tad large - definitely can size down.,1,-1,,,1,
"Unique, sophisticated and versatile summer dress that you will fall in love with. dress it up with heels for a night at the gallery or dress is down with a denim jacket for an easy day look. it needs no accessories. this silk dress is soft and it lays beautifully. you will want to wear it all summer long. fits tts. love it!",1,1,1,,1,
This is my favorite purchase so far! i am in love with this jumpsuit. it it fitted on top and has a flowy dress feel on the bottom. i got this on sale recently and if you can grab it do it! you won't be disappointed.,1,1,,,1,
"This vest is adorable! i love the color, it goes well with almost anything. the drawstrings work great, some days i cinch them a little tighter for a more fitted look. honestly, i wear it at least once a week - out with friends or even to my job as a nanny. i was a little worried about the length of it because i'm tall, but it works perfectly with my build.",1,1,,1,1,
Super soft flannel material. the colors are beautiful and perfect for fall! it's doesn't ride up the shoulders but stays in place off-the-shoulder style. i love it!,1,,1,1,1,
"Love this top.  i get compliments every time i wear it.  got the medium. fits perfect. 5'4"", 138#.  even at my age it looks great.",1,1,,,,
The perfect dress for dinner date or summer weddings. or traveling. love this dress. not sure on washing yet since it is a silk dress. extremely comfortably and beautiful. i can't recall the last time i bought a new dress.,1,1,0,,1,
"I liked this dress but wasn't sure about the color on me. i tried it on anyway. originally, i tried on the 0, but it seemed big so i ordered the 00. also usually i order petite, but this dress is already short (and i am not getting younger), so i went with regular size this time. color was not bad on my pale skin, i think the hue was ok (surprisingly). one thing that might bug the perfectionist in me, the zig zag isn't always aligned, the waist, for instance was crooked, but if it is like that e",0,-1,,1,-1,
"This dress makes my heart skip a beat. it's beautiful, soft and colorful. it's a lovely midi length which can be tricky for 5'5"" lil ole me but it's perfect. it has slits up the side for an easy breezy look. the fabric is so silky & pretty form fitting if you buy the right size. i'm a solid 4. have bought heaps of dresses from retailer and i can't stop, won't stop.",1,1,1,,1,
"I am in love with this top. flannel shirts are a fall staple, but i don't own any. any flannel shirt that i have come across has been a button down, which simply does not work for me, given my chest size. i hate button downs that gap or that i have to leave unbuttoned and wear a tank underneath. it's not flattering. this top is flannel, no buttons, and off the shoulder, which is such a unique and fresh style. the off the shoulder feature stays in place thanks to tiny straps sewn in that you put",1,,1,,1,
"Comfortable, great fit and beautiful colors. the interesting thing is that in this picture, it shows the dress just below the knee. i am 5'5"" so totally average height, but the dress falls just above my ankles., which i personally think is way more attractive. not sure if there are two versions of this dress, but be careful if you buy online. i got mine in the glendale store.",1,0,1,1,,
"What a great, soft piece for fall.  the top is flattering and comfy at the same time. it looks really romantic with the bare shoulder look.",1,1,1,,1,
"I live in hawaii and always looking for a comfortable light and breezy dresses, this was perfect. the colors are gorgeous, the fit is true to size and it is extremely comfortable. dress it up or dress it down with a denim jacket and you will be definitely love it. i am thrilled i made the purchase!!",1,1,,1,1,
I absolutely love this sweater....it is perfect for fall,1,,,,1,
Great shirt. very soft and comfortable. the elastic on top to keep it off shoulders is not too tight--just tight enough. the colors are pretty. it's give a rustic city vibe. love!,1,1,1,1,1,
"Love! received so many compliments! it can be dressed up or down and is so comfortable.  i did order a l  based on the reviews, but found it to be big.  i would've returned for a m, but it was sold out and i didn't want to risk not having it at all so i kept.",1,0,,,,
"Hadn't really looked at this dress till i saw it in person in the store. so i tried it on. i'm only 5'1 and 140 lb. busty on top so i tried the 8. it was a smidge snug, decided since the dress has no give to go with a 10. would have liked this in a petite for the shorter length, but it's back ordered till august and i really wanted to take it with me on vacation. its just above my ankles in regular length, which will work and i can up the score with some wedges. this dress fits like a dream and",1,1,,,,
,,,,,,
"I do not have a waist that goes ""in"". i either have to wear shift dresses that are cut slim, or find ""fit and flare"" pieces that create a waist for me. this is the latter. it's really cute, different and flattering. it has a nice mix of graphic sophistication with a somewhat romantic silhouette. it is gauzy with ruffles and tiers. the off-white slip underneath is great for a couple reasons: it provides a nice underlayer that is just visible underneath the ""turtleneck"" top, cutting the school-mar",1,,,,1,
"I purchased this vest in the store. the colors vary depending on where it is sewn - i purchased one with black around the middle, and more black around the collar (it was more flattering). the fit and design are lovely. it's fuzzy, but since i don't have any 'fur' in my wardrobe, this is a nice ease into that part of fashion for me. i highly recommend it, even for the price.",1,1,,0,1,1
"The burgundy plaid colors are what caught my eye! so perfect for the fall season. i usually do not like off the shoulder tops as most do not stay down but this one does and as others have stated there are arm stays inside to help with that. i stayed with my usual small to keep the length and it was fine. got compliments the first time i wore it. so glad they restocked in my size, as they had been sold out.",1,1,,1,1,
"I have another sanctuary vest similar to this one and decided i needed to snag this one in the moss green. it's so pretty and it's extremely versatile. i'm 8 months pregnant and it's been a fun vest to wear over a tank with a necklace. i can see this piece working for all seasons. if the other color would have been available, i would have grabbed it, especially at the sale price. you can't beat it! the only downside to this vest is that compared to my other medium sanctuary vest, this one is a b",1,,,1,1,1
"Love this top. i'm athletic, it's a little tight around the arms. but it's a really nice looking blouse off and on!",1,-1,,,1,
Off the shoulder is everywhere and this is a great shirt for the fall.,1,,,,1,
"I saw this vest at my local retailer store over the weekend and decided to try it on. i am typically an xs at retailer and the xs fit perfectly. i can't wait to wear this during the spring and summer. it's really lightweight and soft which i love. i purchased the copper color, and would consider the color in the photo to be very true. this was definitely a splurge, but i am overall very happy with my purchase. i highly recommend it!",1,1,1,1,,-1
This jumpsuit is great dressed up or down. the only issue i had with it is that the straps are very long (but that was an easy fix).,0,-1,,,,
The shoulder bearing aspect makes this top sexy yet it doesn't look like you're trying too hard. sleeves can be worn up or down and everything stayed in place either way. i get tons of compliments each time i wear this.,1,,,,1,
"I'm currently on the prowl for the other colors of this fantastic sweater dress/tunic. i own the lavender in size m and it fits perfectly on me (5'3"" 36dd) without enhancing what i want to hide. great for winter",1,1,,1,,
"The simple shape of this silky & comfortable shift is transported by the fun psychedelic pattern. the fabric is lightweight and drapes very nicely because of the lining. i purchased the size 10 petite to accommodate my 36dd bust/wide rib cage and it fits perfectly. the high neck is fastened with a single hook. versatile and comfortable and a clear winner for spring and summer. for sizing reference my other stats are 5'3"" tall, 140#, m/l on top, s/m on bottom.",1,1,1,,1,
"I decided to try this dress on based on the other reviewer's positive words, and i wasn't disappointed! it's so cute and stylish. i plan to wear with black boots. i'm 5'6"", 120 lbs, 34c, wear a 2 or 4, and i got a 4. one thing - at the waist, the pattern breaks a bit and doesn't match perfectly. i tried on a second dress and liked its pattern more than i did that of the first i tried.",1,1,,,0,
This is a super cute jumpsuit that is also super comfortable. the only thing i wish was different on this jumpsuit is that the pants would go all the way to the ground. but it is still super cute and a keeper !,1,0,,,1,
"This dress is everything i hoped it would be: flattering, cute, cozy",1,,,,1,
"Great buy. i bought the cream jumpsuit.  i'm small on bottom and larger on top. this was perfect, shouldn't fit tight, should flow, has lots of room, it is linen, adjustable buttons on front and adjustable on the back of jumpsuit. legs are wide and flowy. casual but classy. both sides have about 3 buttons at hips. great addition to any closet. unique in its own right.",1,1,0,,1,
This dress fits beautifully. it is warm and comfortable. winter's gem.,1,1,1,,,
"I bought this top in a small and it was true to size. loved that it wasn't too fitted across the back, but was still able to show a bit of body with the drawstring by the waist. it will become a wardrobe staple during the hot months in dallas.",1,1,,,,
,,,,,,
I've been looking for a new winter dress and this one fit the order! it's warm yet flattering and i love the color.,1,,1,1,1,
"I'm in love with this top! looks just like it does in the photos, except the colors are maybe a little more vibrant. it's definitely boxy, so you may not like it if boxy isn't your thing, but i think the pattern placement really works with the boxy shape. i usually wear a small in tops and the xs/s fits great. it's also machine wash and tumble dry which is a plus (although i haven't washed it yet). unique, chic, and effortless...order before it's gone!",1,1,,-1,1,
"I bought this dress in-store, and it's fantastic. i'm between a medium and a large, and i bought a large because it was the one available, and it's fantastic. some of the polyester is fraying between the seams, which is obviously not ideal, but i'm willing to overlook that for generally how great this dress is.",1,1,-1,,,
This top is true to size and fits perfectly.  color is very natural.,1,1,,1,,
"Cute style, cute color, cute cut.  and i got it on sale!",1,,,1,1,
"Bought on a whim, on sale.  i am a small in 95% retailer but got these in m for comfy casual looseness--perfect.  i am 5'8"", and these hit the top of my feet--perfect.  fabric is substantial but not heavy--perfect for cool so. cal evenings.   color is rich denimy blue--beautiful.  buttons are pretty. i have nothing negative to say about these aside from their price (even on sale).  oh, and the knot.  as i sit on my squishy leather sofa, i feel the knot in my back.  hmmm.  oh well.  still love them",1,-1,1,1,0,-1
"My friend and i both bought this in the ""white"" color in our usual sizes. the fabric is soft, the neckline is flattering and the drawstring is cute. hides a tummy beautifully. the store had the white and the green. the green color looks very different in person than it does online. in person, it is darker and more of a soft emerald green--not the pale green-gray pictured online.",1,,1,0,1,
"I bought this to give room for an expanding tummy - i'm 6 months pregnant and this completely conceals the bulge.  i suspect i will appreciate that in the spring when i'm actually trying to hide my leftover belly... it's incredibly soft and the top is wide enough to cover a bra strap.  the arm holes are small enough to cover my parts but large enough to be comfy.  i'm 5'5"", medium build and normally wear a medium but got a large given my circumstances.  a medium would have probably worked normal",1,1,1,,1,
"I tried this on in the store in size xs regular in green and i was happy to see it covered my bra everywhere. but it was a little too long (i usually wear xspetite). so i ordered it in the bright red hoping it would be less orange than shown, which it was, but it was more pink and kind of hard to describe; maybe more salmon or coral... i went up from my usual size to spetite for fear that the armholes would've been too tight on xsp but they probably would've been fine and the spetite is a little",0,1,,-1,,
"Love this vest. fits very similar to the pilcro denim jacket. the fabric is softer, and not too heavy. the wash on mine is pretty close to the one in the picture, maybe half a shade darker. can see myself wearing this with summer maxi dresses, skirts, and pants, a very versatile piece that will go into fall. i usually take a 0/2 and the xs fit perfectly.",1,1,1,,,
"I received this top in white, last fri., and have already worn it twice. it is the perfect top for hot weather because it doesn't cling to the body. the top layer is flowy and breathable. i plan on buying the blue one next to get me through the warm weather months.",1,,1,0,1,
"So this is actually a holding horses dress, its mislabeled on the website. tts, a stunning vintage inspired piece, very 40's but timeless. the keyhole isn't too low cut, this is appropriate for work. beautiful drape and great lining - this dress can twirl! i am usually a xsmall/small and went with the small, fits perfectly though a bit loose in the waist but still very flattering - the xsmall would have been too tight in the shoulders. lovely dress!",1,1,1,,1,
"This is such a flattering top. i bought it in green. the green is a cooler version of kelly green, not the muted green i see on my computer screen. i'm fair complected and that color looks great on me. i love the elastic at the waistband, which helps camouflage my mom belly. i wish they made more tops with blousy, elastic waists! i bought several new tops this summer and this is probably my favorite. after wearing it for a couple of weeks, i decided to remove the tie string, which hangs low; it",1,,,-1,-1,
"I didn't think much of this tank while perusing sale items on the website. but after reading the reviews i decided to order it. and it did not disappoint. i ordered the green, which is more vibrant in-person than on the website. and i wore it the next day, which is always a good sign. i loved it so much i quickly ordered the white too. it is flattering, stylish and comfortable - an excellent combination! i highly recommend this tank as a summer staple. it goes with everything.",1,1,,1,1,
"Grabbed this tank on sale today in the green color. great tank. it is not thin like some other retailer tops. it actually is a double knit fabric which hides those imperfections we don't want anyone to see or worry about. 
the top runs a bit on the full side, so if you are in between sizes, i would go down one. this top is great to wear under any open sweater for the entire fall season. the green color is a jewel green so the top does not look summary at all.
it is extremely comfortable a",1,-1,1,,,
"I felt like i was taking a risk by ordering these without trying them on, but i am so happy i did. they are soft and solid without being thick or stiff. incredibly comfortable. i have a larger hip and booty and these fit great. no grabbing at all and without making the top too big or loose.",1,1,1,,,
I love this top! it's perfect for casual outings like a picnic or a movie in summer. it's material is thick enough to feel sturdy but still is very lightweight for summer. it's a little baggy in the front so if that bothers you then i'd size down one size from your normal. i bought my usual size of xs and it seems to fit perfectly. i'm tempted to buy this in more colors.,1,0,1,,,
"I love this top! i have all 4 colors in size large. i'm 5'9 170 lbs with a large bust. it's a loose fit that is very flattering. do not dry i wash in cold water and hang dry. first one i bought i dried and it shrunk quick a bit. if you are tall, size up.",1,-1,-1,,,
"This top is flowy, fluid and comfortable. the material is like a stretchy crepe. it's thin, but not sheer. well, i bought the bright red (maybe white is sheer?). oh, speaking of bright red, well it is! i mean, it is the most vibrant red. the photo on-line (at least on my screen) doesn't really do the red justice at all.

the fit is true to size. the nice thing about this top is that it has movement and yet it isn't full of fabric and look like a maternity top. and, the armholes are not big. th",1,1,-1,-1,1,
"I have been shopping at retailer for years and this is my first review - that is how much i love this dress!
it is so incredibly comfortable. it is like wearing a cozy blanket. you guys, it twirls. :) i never received as many compliments on an outfit as i do when i wear this dress. (i bought the orange one). i am plus size and i don't wear a whole lot of knee length dresses. dresses in general are hard to find because they don't fit right so i was thrilled to find this. i am also thrilled that it",1,1,,0,,
Found this little surprise in store yesterday where thankfully one of my atlanta stores carries petites. the materials is wonderful - feels like cashmere. i got the rust which will be an anytime-anywhere piece!. recommend highly.,1,1,1,1,,
"This tank top is comfortable and very cute. it hides my tummy, as well, which is a bonus! ordered in another color i love it so much",1,1,,0,1,
"I purchased a size small. i usually always buy a petite. but this fit me just fine since it is a vest. the length in the back didn't fall too long. it runs true to size. it's soft and i wear it with long dresses, rompers, short dresses, skirts. it's a nice tapered vest. i'm 34d and it's fine.",1,1,1,,,
"I have been on the fence about this blouse until i went into the store and tried it on. instant love for me.
the fabric is not sheer.....yeah! the shoulders are cut in, so you may need a halter bra. i typically go between a 4 or 6, but found the cut at a a line so there is a nice flow, but not overly so, so purchased the 4. the colors will go with anything, for many seasons. love the quality.",1,,1,1,,
"I had the pleasure of trying this on today and looooooove it. i love all things bows, but usually they are off-centered over the left shoulder. i have a bit of an ocd thing, and i prefer things to be over my right shoulder so usually while i love them, i can't wear them. i love that this bow is in the middle-and i like that it is higher than the neckline of the shirt so you know there is some skin underneath. it adds to the sexiness of the blouse while also creating a more pleasing look. i feel",1,,,,1,
"I love this jacket. it is stylish, yet has the softness of you favorite lounge wear. the faux fur gives it a touch of holiday fun, and, the fitted cut flatters your shape.",1,,1,,1,
"I bought this top as it is perfect for work under a blazer! the patten is pretty and eye catching, i love that it's 100% silk and has the tie in front so it's not too low for work. so chic and sophisticated!",1,,1,,1,
I am very petite and ordered the xs. it is too big which is often the case. i gauge how much i like something by my willingness to spend even more money on alterations. i love this jacket so much that i am willing to go through that extra step. i love winter and this is a perfect winter top. the faux fur is very soft and cozy and has a rich look to it. i have yet to have it altered which is the only reason for my 4 stars under quality. i don't yet know how it will fit once complete. the fact that,1,-1,1,,,
"This top isn't straight as it would seem on the ""tucked-in"" picture on the model. colros are really pretty and neutral in person. fabric is very soft. i tried on the 0 but am wondering about trying on 00 or petite size...which i would have to order, so will wait a bit on this one.",0,,1,1,,
I purchased this jacket as a gift for my daughter for christmas. i thought it would look nice on her and i love retailer. she was very surprised and loved it. she wore the jacket the next day and it looked lovely on her. a very unique and beautiful addition to her wardrobe.,1,,,,1,
"I coveted this blouse for weeks and finally pressed go during the recent sale. it is truly lovely - the textured silk and its lining combine to give this blouse the weight it needs to flow perfectly when untucked. it is a-shaped and fuller at the hem. when tucked, it is neat as a pin. the colors are almost metallic and it looks as if the flowers have been painted on. this is an elegant casual look with white jeans and heels, or i've dressed it up with a black pencil as well as a skirt almost ide",1,,1,1,1,
"Gorgeous colors, great neckline (can be worn off one shoulder), the slits on the side allow for wear as tunic or as half tucked. very cute.",1,,,1,1,
"I tried this on a whim last week even though it was a bit above my budget, and i couldn't resist taking it home. the photo doesn't do the textured sheen of the silk justice--the metallic tones of the flowers are really vibrant, but still subtle. my husband (who usually hates anything with a bow) loves this, though i have been tying the bow a bit lower than shown on the model. go one size down--i usually wear a 14 in blouses but took a 12 in this.",1,-1,0,,,-1
Adorable soft top for the fall! i wanted to love it because of the colors and the fact that it is so retro! it was just way too big for me. i'm always a medium but in this i probably should have sized down. i still gave it 5 stars because it is so cute--just didn't fit me! sadly i will be returning this!,0,-1,1,1,,
I was eyeing this sweatshirt but didn't want to pay full price- i got it on sale and am so happy i did! it is super soft and comfy. it also fits perfectly- not too baggy but also not form fitting. as a moz fan i couldn't pass it up. awesome sweatshirt!,1,1,1,,,0
"This is the cutest romper ever !! very high quality.. 
it has always been a challenge for me to find and love rompers. but this fit beautifully.
i cant wait to wear it this summer.",1,1,1,,1,
"This sweater was far better than expected. very soft, and flattering. it's light to wear, but keeps me cozy in my freezing office. looks super cute with jeans and boots.",1,,1,,1,
"Perfect semi-dressy summer top, that could definitely go year round. love the buttons up the back. it's flows but the slight peplum keeps it from looking tent like. love this so much i ordered another in black.",1,,,0,1,
I love this top. i found it to be true to size. i usually wear a size large or extra large and the size large fit well. i really appreciate that the armholes are not gigantic and don't show underthings. i bought the navy/black and find that a navy cami works well under it. i like this with casual pants and jeans under an open front sweater for now and think it will be nice with a linen skirt or shorts in warmer weather. this is not a style i would usually wear but i found the two tone lace very,1,1,,0,,
The picture doesn't do this justice. this top is amazing in person. i purchased my regular size 2. it is very versatile and the colors are perfect as well as cut and material. worth the money,1,1,1,1,1,1
"This is a gorgeous blouse!  the quality is exceptional- beautiful, soft silk. the pattern is lovely, the shape and design is spot on!!  finally!  a lovely tie neck blouse that fits well and is made well. i'm a busty mama and my the size 2 fits perfectly. thank you retailerpolgie for a gorgeous piece of clothing!",1,1,1,,1,
This top is so cute.  i love it and get tons of compliments on it.,1,,,,1,
This shirt is so cute with skinny jeans and crossbody bag! i am 34b so i did not have the issue with the cut of top at the bustline. love it!,1,1,,,1,
"I love this top. the seam does go across the bustling but if you are small chested like me...it is perfect. very bohemian and an almost classic look with a very contemporary twist. there are splits up the side that show off a great pair of leggings. i wore this today with some lysee black and grey patterned leggings, a long grey camisole, and some cute short free people booties...i may have gotten 20 compliments. love it.",1,0,,,1,
"The fabric is so soft and completely lined; the straps are adjustable.
this is the best summer dress ever!!! so comfortable and easy to just throw on. goes with a multitude of colors for your sandals and bags. i love this dress!
i'm 5' 7"", 137 lbs., and ordered a size medium, with plenty of room around the bust; no worry about arm holes being too big because you adjust the straps to suit your body. i love the below the knee length. i like comfy but you could easily size down.
nice embroidery",1,1,1,,1,
"I've been looking for a great long, loose, versatile vest for some time, and this is just about perfect. it's slightly heavier than i would have preferred (i'm in a warm climate), but it excels in every other way. it looks so much better on than it does on the hanger, and can be dressed up or down. definitely a steal on sale!",1,,0,,1,
"The colors are amazing. so vibrant and plentiful. the arm holes are fairly generous but not bad. i think it just adds to the loose fitting nature of the dress. i got a medium.. i'm 170 with a small chest. medium is my norm for maeve. the buttons in the back are difficult, you need help getting on, but getting off you can do solo. this dress makes your shoulders look really good!! it sits in a very flattering way.",1,1,,1,,
"Wow. i just love this dress. it hangs beautifully and is such a great length. shoulder straps adjustable, simple button closures in back. i wore it dressed up a bit with a sweater and then again more causal without. i got it on sale so it fit even better!! :)",1,,,,1,
"This vest is so cute and flattering. these pictures don't do it justice. you must see it in person and try it on. it only has a small percentage of wool in it, so it could easily be worn in the spring/summer with a tank.",1,,0,,1,
"This vest is awesome - the photo does not do it justice. you can dress it up or dress it down. great materials used. does run big, so select one size down!",1,-1,1,,1,
This dress is very well made. the fabric is thick enough for winter weather and is great for work or a nice party. i do not think the arm openings are too large at all.,1,,1,,1,
"This is a great light, free flowing top for the summer. i agree with the other reviewers that the top section hits in a weird area, but if you are small busted, you won't be affected. it can be dressed up or down with jewelry and offers a whimsical option to a plain white blouse for the summer!",1,,1,,0,
"Bought this shirt on a whim, and it surpassed my expectations. just enough business, just enough pleasure. i wore it with high waisted skinnies and wedges and stopped counting the compliments! excited to try it in other ways. it's summery in print, but fall ish in color, so i think i can get even more use out of it in the next few months.",1,,,1,1,
"This blouse is a beauty! i love the hemline across the bust and all the flowy fabric that drapes in front and in back. i love the long length and the side slits. the wide hemline at the bottom is lovely. the cotton is soft and light and as amazing to wear as it is to look at. it makes me feel beautiful just having it on. be aware the fabric is sheer and requires a tank, but i don't mind as it is both pretty and comfortable. i sized up, which fits how i like. i never tried it on in my normal size",1,0,0,,1,
"I had been eyeing this top online, decided to hit my local retailer to try it on! it is an adorable spring tunic!
i think it runs a size larger then your usual size. for reference, i am 5'7"" and 139 pds, small busted, and i bought a size 6, fits perfect. i will machine wash and hang to dry. happy with my purchase!",1,0,,,1,
"Not sure why some people did not like the fit. i am a ""d"" and yes the seam sits along bust, but not in a weird way. love this shirt, its adorable.",1,1,,,1,
"I love this top it is cute with shorts, capris and jeans. it's really comfortable but looks put together and stylish.  great for running errands to drinks with the girls. a good transition piece into fall with a light cardigan.",1,,,,1,
"My favorite white blouse ever.
i was hesitant, but really love it. it makes me think of summer, flowers, paris.... it's so soft and comfortable. yes, the cut is different and took a moment to get used to... but i like that. and it looks better on. imo. i can see this getting worn a lot on hot summer southern days. i've been on a hunt for a great white blouse for a long time. tres chic!",1,1,1,,1,
This is a must have! way cuter in person. love the look and feel. it runs large so size down. it's more cream than white,1,-1,,-1,1,
"Saw this in the store and had to have it after i tried it on. it's shape is unique, it's very ""floaty"" and looks awesome with skinny cropped jeans & chunky sandals. 
the ""empire"" does hit across the breast line, not below. i thought it added to the different shape, & didn't look odd on me. i am 5'6"" so it might overwhelm a petite frame.",1,,,,1,
I wanted to add my two cents because i was worried when ordering the pants from previous reviews that they would be to tight as it had been suggested they run small. i didn't find that to be the case and think they run true to size,1,1,,,,
Love this top! tried it on in the store & loved it more. it's a great transitional piece with rich colors. the top is sheer so will need to layer with a camisole. haven't worn yet so can't speak to how well it will wash.,1,,-1,,,
"Probably not for everyone but boy do i love it and i've gotten loads of compliments on it! looks best with skinny jeans, would be good with leggings also.

i am 5'7"", 155# and bought a size 10, fits perfectly!",1,1,,,1,
I saw this dress in store. at first i was not impressed because it was shapeless on but i added a belt and it was so much better. i styled it with my leather wrap around ada belt. looks great with a jean jacket or a leather jacket to make it look more chic.,1,,,,-1,
"I didn't notice this dress online but it jumped out at me at the store.  i sized down to a small as the bust and arm area seemed very loose in  medium.  (36b). it's very comfy and beautiful.  i tried it with  a belt,  but quite honestly  it doesn't need one and it looks so much nicer without one.  not sure about what bra to wear ...likely strapless , or as one person said. .none.",1,0,,,1,
"The fabric of the pants is a great thickness so the pants have a very nice look. the fabric is smooth, not jean material. for me this is nice because though they have weight to them, the pants are not hot and can be used to dress up or down, much more versatile than jeans. these pants are very fitted through the hips but then fall very nicely. i am not a big fan of capri length yet i really love these! i have already enjoyed wearing these out and they look fabulous with any type of wedge or heel",1,1,1,,,
"This may be one of the cutest items that i have every owned! runs big, i am a 4 and the 0 fits perfectly.",1,-1,,,,
"These photos do not do the vest any justice. i randomly saw this in the sale section at my local retailer. tried it on and it was super cute, but i did the whole ""walk away, maybe you'll forget about it"" thing. that did not happen. i ran back to retailer on my lunch break the next day, and thank goodness, there was still one left in my size. it actually drapes in a flattering way, and it looks polished. it's so versatile. i would not have looked for this vest based on these photos, but i'm telling y",1,,,,1,
"I had 3 shirts from clearance in my hand but put them back to get this shirt. it's perfect! great with skinnies/sandals for the spring, or boots/leggings for the fall. great for layering and so versatile...i will get more wear out of this than my 3 clearance shirts combined. i like the slit in the side, it makes flowy while also preventing it from looking like a maternity shirt. the only thing i would like is if the shirt was a little less see-through. it's not bad, but i will definitely have to",1,,-1,,1,
"I love everything about this dress! i love the colors - style and fit. it is so comfortable. i had so many people ask where i got it. 
i usually wear an xs or s in retailerpolgy dresses and i got this in an xs and it was perfect.",1,1,,1,1,
"I love how boho, colorful and comfy this dress is. sometimes you just want to wear your comfiest bra and not worry about a dress that doesn't cover the straps. they were out of the petite small so i went with the small. i am 5' 125 lbs, and it fits perfectly, just more of a midi length. no problemo!",1,1,,1,1,
"Fit is boxy yet flattering and material is sheer but not overly delicate. took my usual size four, i am moderately short waisted.",1,,1,,1,
"I saw this dress and had to have it. it is very cute and comfortable. i have fuller hips, so i'm not sure about the stripe across the widest section of my body. the arm holes are a little gaping as well as other reviewers have mentioned. i bought the medium which fits well everywhere, but the arm holes. i think the small would fit me everywhere, but the hips. so, i'm on the fence of whether to keep it. i do like the dress and it is of good quality; it just may not be the right fit for me. i'm a",0,0,1,,1,
"Beautiful dress, i like the length and cut. nice material. runs a bit big. i think it'll look nice with a belt. great colors.",1,-1,,1,1,
"I saw this blouse referenced online a few times and have a weakness for white blouses, so off i went to my local retailer. this blouse turned out to be delightful! my thoughts: i would say it fits true to size, as a 0 fits me perfectly in the shoulders. it is a flowy tunic blouse that has a high skit, so it's not possible to wear this as a dress (it is very sheer too). i do think this blouse is designed for the line to hit below the bust, so my incredibly flat chest works in this. if you have even",1,1,-1,,1,
"I got lots of compliments on this dress as expected. the arm holes are a little large, meaning low. but other than that i love it.",1,-1,,,,
"I'm taking this to hawaii for the holidays, i'm wearing it with black calf length tights and a black belt. it is fine without tights, i just like that look. it is a really great dress.",1,,,,1,
"The details on these capris are adorable - the stitching and side ribbon detail, the fit, weight of the fabric, everything is fantastic. i got the taupe and moss green because i couldn't decide. i wish they came in more colors. fit, for me, was true to size, i usually wear a 2 to a 4 (size 26 to 27 in denim) and got the 2 because i wanted them to be more fitted. they stretched a bit after wear, but not so much that they were too baggy. i will live in these, this summer. if you want a more fitted",1,1,1,,1,
,,,,,,
"I love love love this top! so flattering and comfortable- looks great with jeans, leggings, or i totally plan to use it as a beach cover-up as well. they only had medium left (i usually get xs/s) but it was still as flattering and i usually like my clothes on the roomy side!",1,,,,1,
"Yes it is boxy, but by design. because it is a shorter length and sheer it isn't an issue for me even as a petite. it has a bit of an ethereal look on as if it's just floating on your body. what doesn't show well in online pictures are beautiful chartreuse, charcoal & white threads running throughout the design. this adds to the classy look of this top.
great to dress up jeans or with a dressy pencil skirt for a night out.",1,,,,1,
"If i could wear this top every single day, i would. this is the white flowy top i've been dreaming of; but better! the fabric is so lightweight and breathable. i can wear this on a cool spring night with a scarf, skinny jeans & ankle boots, or on a hot summer day with shorts/skinnies and sandals. you can dress it up or down. be aware that the chest hem is at a non-traditional height; not quite above or below the breasts. however, i think it looks flattering on both small-chested and busty women.",1,,1,,1,
I have three pairs of these in different colors (one pair is striped) and i love them. they are flattering and comfy. they go with nearly everything. can't get enough!!!!!,1,1,,1,1,
"Very unique, beautiful piece.  drapes well, accentuates curves in a classy way.  this is an eye catcher.  definitely.",1,,,,1,
This vest is great. i'm wearing with my red striped turtleneck dress i got on sale here. i can see this going with so many outfits. mainly those dresses that might feel a little tight around butt and hip area- this will cover it all. worth full price imo. tts. i'm a 10 and this in m is perfect.,1,1,,,,1
"I ordered this online in a sz 4, perfect fit and very comfortable. the side slits make it even more interesting since jeans or leggings will show!",1,1,,,,
"This dress pops! gorgeous colors and simple, classic flowy design. i thought it ran a little big, i ended up with xs for best overall fit in chest and a more streamline flow. 34b for reference.",1,-1,,1,1,
"This top is so soft and with a henley neck opening and longer ribbed shirttail hems, it not only feels heavenly against the skin but it gives off a casual chic vibe. it is also great for layering under shorter sweaters and sweatshirts to give my staples a little oomph. it is a bit sheer so cami is a must. i am also not sure how well it will hold up after washings, especially since it's priced quite high. i love it so much that i will most probably end up keeping it it is true to size. i ordered",1,1,0,,,-1
"I bought this as a ""reward."" i have wanted a leather jacket forever and i truly love this. goes with so many things; tons of compliments. soft, comfortable material.",1,,1,,,
I agree that the color in the picture online is lighter but i bought it from the store and really like that it isn't just another off-white sweater. it fits true to size and i love the quality. it is really beautiful!,1,1,1,-1,1,
I bought this to go with the pants they had online & i love them together. the sweater seems thin for the price but i still love it.,1,,,,,-1
"I absolutely love this dress. the color is beautiful and saturated, the fit is spot-on and so flattering. i ordered my usual size 10 - for reference i am 5'9"", 170# 34f bra and 40-41"" hips. i love this brand!",1,1,,1,,
"I love this dress ! my husband loves this dress on me !
i ordered on line, it did not come in my usual 4, and it was only in petite. i ordered the 0petite. it fits fine, a little shorter than expected, but i am 5'2"" so it is fine.
very well made and lined.",1,1,1,,1,
