Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I think this is the first peasant top i've found that doesn't fit like a tent! i did size down to a small, although i'm normally between small and medium. i even found that the shape of this top is quite flattering. maybe the darker embroidery helps. i'm very happy with this purchase.",,,,,,
"On the hanger i thought this had a chance, but oh geez... puffy sleeves, itchy, metallic thread, lace... what a mess. and thin. and uncomfortable. no, no, no.",,,,,,
Beautiful shirt! i recently purchased this on sale and it has been marked down even further so definitely buy it! it is very pretty with the gold interwoven in the material. the peplum is also not overwhelming. it looks great with a pair of jeans and heels. my husband immediately commented on this shirt and he does not notice anything?,,,,,,
Soooooo cute. fit like a dream. look like regular pants. could dress up or dress down. i bought the grey and the slight herringbone pattern was so adorable. going to buy in the black as well. normally wear size 4-6 got the small and fits perfect.,,,,,,
Love this piece! lots of versatility and the pattern is lovely. wear it alone or with leggings and boots.,,,,,,
"I bought this top for my mom for christmas. i wasn't sure if she would like it, but it is really nice in person and she loved it. it fit true to size and can be dressed down, as it is on the model, or dressed up. i am so glad i decided to get this top. highly recommend.",,,,,,
I love this shirt. wore it today and got many compliments. i bought the mauve (looks lilac to me). it's very comfy and long. its got a lovely swing feel which is great for covering my baby belly.,,,,,,
,,,,,,
This is perfection in the color sky. get you one now. you will not regret it. it is super soft and flattering!,,,,,,
"Beautiful material and taupe color. the slits are pretty high on both sides, so just be aware of that.",,,,,,
"As much as i had wanted this to work for me, it didn't. fabric is not as soft as i had expected and quality is just bad. i purchased this online (on sale at $29.95) and i had envisioned this to be comfy stretchy and swingy with a flow. i sent this back to the store as it didn't seem fit even at the low price.",,,,,,
"Yes! i love the color, the fabric and the fit up top. the skirt, however, is very poofy. i am going to let it hang for awhile (it was an online order) and see if some of that relaxes. otherwise, i will need to return it.",,,,,,
Probably the most comfortable jeans i have ever owned. they are more comfortable even than yoga leggings. they look and fit like real jeans while feeling like loungewear. i have nothing negative to say about them.,,,,,,
"This dress is as cute as represented in the picture. the adjustable ties on the sides allow your dress to be form fitting or a looser, more casual look. the colors of the dress and the beading are beautiful. the dress looks great paired with a pair of black ankle boots!",,,,,,
"I ordered this in white and it's quite sheer. as others have noted, it is really full and it hits at mid-hip which doesn't work on my figure. if it had been a few inches longer and more of a tunic, or less voluminous, it could have worked but nope.",,,,,,
"Awesome fabric, wonderfully flattering cut. love the blue and green colors.",,,,,,
"I live in blue jeans - and i'm extremely particular about style, fit, and fabric. an eternal fan of ag, i tried these on the recommendation of a sales association. in the past week - i've dressed them up, dressed them down, and wished i could wear them to work! the wash is an especially versatile shade of indigo. incredibly flattering fit. if you're going to splurge on one essential this season...these paige jeans are definitely a candidate.",,,,,,
"Unlike the other reviewer, i found this skirt to run small...very small. i am pear-shaped and always wear a 12 or size 31. the size 12 in this could barely go over my hips and was very snug around the waist. another inch in the zipper would be nice! there is no spandex in this skirt - just cotton - so there isn't any give to the fabric either. i ordered the size 14, which fit like a glove, but i would really like to see if the 16 would be better. embarrassing but i am just worried that with 100%",,,,,,
This is a beautiful dress. i love the bohemian style and flow. works well with dressing up or dressing down. very quality.,,,,,,
I have two pair of these jeans. one at the original length for heels and one hemmed for flats. i'm ordering another pair because i wear them constantly.,,,,,,
So easy to put on for a casual day!  washes great!,,,,,,
"I saw this online yesterday and i was in the store today to try it on. i assumed it would look average or below average on me and i could just walk away no problem. by no means am i in the financial bracket to be spending this much money on a jumpsuit, yet here i am at home wearing it as i write this review. it is surprisingly flattering. i am 5 feet tall and have a petite frame so wide leg pants never work on me, but this somehow did without making me look bulky. given my height, it comes to ab",,,,,,
"The colors in this dress are beautiful (the green/blue version) but the fabric is a very see through mesh and feels flimsy. i purchased it online and wasn't expecting it to be so sheer -- the particular empire cut combined with the fabric makes it feel more like a nightgown, i really wanted to love it but it's going back.",,,,,,
"Super soft and colors are great. i got the navy and plan to wear with white jeans and platforms, similar to the photo. would also look great with black skinny pants. worth it for the sale price.",,,,,,
,,,,,,
"I received this coat as a 30th birthday present from my mother and i have to say, this is the best present she has ever bought me. the inside of the jacket is the softest sheerling i've felt and is pure bliss to wear around town. the coat is actually a lot warmer then i expected, which i'm not going to complain about. the print is lovely and i appreciate the faux leather edge on the cuffs, giving it a more finished look. the fit is fantastic. i'm a bit curvy and the cinched waist with the belt g",,,,,,
"I'm in love. the cut, fit, and fabric of this jean have made it my favorite, everyday pair. they're mostly rayon, followed by equal parts polyester and cotton with a touch of spandex thrown in: the right combination for fit, softness, and durability. these hold their shape well, so i don't have to wash them every other time i wear them. the ankle length hits me at the top of my ankle bone. perfect. i'm 5'6"", 125 pounds. ordered size 27.",,,,,,
"Beautiful and stylish. looks amazing with my new black suede over the knee boots! i am 4-6 on top and curvy 6-8 on bottom so aline skirt is great (interior slip is tight straight skirt rather than a-line, which dropped one star).",,,,,,
"This is an absolutely beautiful dress, but arrived with several holes in it!",-1,,,,,
"I've been shopping with retailer over 10 years and this is my first review. i almost didn't order after reading negative reviews from petite ladies. i'm 5' 2"" and these jeans are perfection! they look amazing with a 2-3 inch heel. i don't think they are meant to wear with flats since petite people look ridiculous in flats with boot cut or wide leg anyway. love these!",,,,,,
"I ordered this in a medium and although the details/design of the shirt were cute, the ""swing"" did not work for me this time around. i typically like looser fitting tops, but with this shirt i felt like there was just too much material and made me feel like i was wearing a tent.",,,,,,
"I ordered this dress online in 8 p in the orange color. the length was perfect but the dress seemed big. it was a lot of dress. so i went into the store and tried on a regular 6, but the dress was a little long. they didn&#39;t have petite in stock so they had it shipped to me and it fit perfectly! i am 5&#39;3 and 150 pounds. i don&#39;t think this dress would work if you have a big bust, i&#39;m a 36b so it fits nicely around the chest area. the length of the dress was also perfect!",,,,,,
Classy tunic can be worn with jeans or leggings. neckline is small but stretches so it goes on easily. color is perfect for spring. my only word of caution.....the design can add a bit of bulk around the middle so probably not your best bet if you are tummy conscious.,,,,,,
"My favorite shirt!!! i wear it when i don't want to be in the sun too long, it has breathable material in the armpit. i loved so much ordered in other colors. i wish they would make in more colors!",,,,,,
"Really pretty color, light, breathable fabric and i love the high neck on this tunic! i wear this tunic with black leggings, a black tank and black sandals. i'm not the smallest girl so i love that this tunic is a bit longer and has a bit of a belt. wonderful pick up!",,,,,,
"This looks awesome with leggings / jeggings and booties or slip ons. great buy. its a wee big, but there are slits up the sides pretty high.",,,,,,
"I absolutely love this jacket! it's one of the best things i've bought this season. the interior is so unbelievably soft. i just want to wrap myself in it with nothing but a tank top on underneath so i can really feel the texture against my skin. the fit is beautiful, as is the pattern. it's even better in person than in the photo. it is pricey, but for the longevity and pleasure that i can imagine myself getting out of it, it's well worth it.",,,,,,
"I tried hard to make this work because it is beautiful, but ended up returning it. first, it is very delicate material - i was terrified trying it on. second, i just couldn't make the drawstring work for me to achieve the fit i wanted. third, it was too low for me and would need a cami over the slip. while i didn't think the colors were as deep as the picture, it was still pretty. i could have possibly gone down a size to fix some of my concerns, but then i know it would have been too short for",,,,,,
"I wanted to love this dress because the fabric is fun, but i could not find a way to make the drawstring waist look like anything but a potato sack.the model has her hands hiding the lack of a waistline",-1,,1,,-1,
"Adorable skirt! thought it would be snug so ordered up, but had to send back and re-order in normal size. fits perfect. found it to be slimming on the backside, yay! :) this will be a wardrobe staple for many years to come!",,,,,,
"In the fall, i purchased every single color of the left of center swing top. long sleeve, great colors and very easy to wear. when i saw these, i swooned. these are very similar knit to the left of center, but the swing is bigger and the linen insets on the side make this easy top even more beautiful! these run true to size...basically you are only fitting your arms and chest. this top will definitely has a little give with wear, which will just add to the shape and effortlessness. the linen ins",,,,,,
"I was looking for a new spring/summer tee that still gave coverage for chillier mornings and nights and this is it. it has a nice swing to it that isn't too wide (think a flattering a-line cut that has some movement towards the bottom hem.) it is fitted and flattering where it needs to be (the shoulders and ribcage run fitted and tts which means you don't get lost in the top. it's not boxy or oversized, but if you want a fitted and more flattering look, you can definitely size down easily, parti",,,,,,
"I love this shirt - beautiful casual wear, great with jeans!",,,,,,
Highly recommend these jeans! they are ultra-soft and fit your body like a dream. the wash is flattering on them as well. i was looking for a pair of jeans to be my go to and ultimately landed on these. they do runa little big but they do not stretch out much so i went with my usual size.,,,,,,
"This is much prettier online than on me. too much dress, even though i sized down.",,,,,,
"I have received several compliments when wearing this sweater. perfect to dress up or dress down. purchased it in black and red. does run on large. i am 5'3"" roughly 110 lbs ordered an xs.",,,,,,
"This is a really cute skirt, and it seems well-made (good stitch-work and enough weight to the fabric that i'm not worried about underwear show-through but not too heavy for a summer skirt). i sized up from an 8 to a 10 because it was difficult to get the skirt over my bum. also, the zipper doesn't lay flat when i have it in the back of the skirt so i just shifted it to the side--still looks great imo. i think if you have hips or a booty you might want to size up on this skirt. color is true to",,,,,,
"I have to send the skirt back. i agree with other reviewers who say the slits are extremely high, the ""underskirt"" bunches and the fabric snags easily. additionally, the yarn was already fraying at the top of the slits, and the label was stitched on the outside of the waist band. disappointed in the quality of this skirt, given the pretty steep price.",,,,,,
"Side slit goes up far when seated so beware, wear on a non bloated day ;)
but very comfy and unforced sexified
wore it with a fluffy sweater, lots of looks",,,,,,
"Hi , i bought these in moss for both of my daughters. they love them. the material is substantial and washes beautifully. the fit is straight up and down and is not forgiving on figure flaws. i would recommend this to a thin figured girl.",,,,,,
"I love this dress and bought it in the store in the orange, without trying it on as i usually wear a 12 in this brand.  the over-dress is beautiful, however the under-slip is very tight and is apparently made for some one who has no bust at all.  i am so sad and am considering returning it or re-sewing the slip in some way so that it fits.  not sure what to do. don't want to spoil the color combo by wearing something different underneath, but it is so sheer you need something.",,,,,,
"I read the reviews before i bought this sweater online. one person did mention that the side slits were cut very high, but i had no idea! when i tried the xs on at home i was quite surprised by just how high up those side slits were. with just a pair of jeans, you could see flesh! at first i thought it maybe wouldn't work, but i decided to keep it because everything else about the sweater is lovely. i'll be layering this with a tank underneath. it's a bit quirky and funky and that appeals to me!",,,,,,
"I was extremely disappointed with the quality of this product. as soon as i put this tunic, the right tie loop detached from the garment. i could return it but the point of shopping online was to avoid the hassle of going to the store. the price of the item does not justify the low quality of the final product.",-1,,-1,,,-1
"This is such a pretty top. i do not feel it runs big, as another review mentioned. to fit the sleeves comfortably (i do not have large arms at all) i did choose to take a small over my usual xs so the body is a bit llonger than shown on the model (a bit more of a tunic fit on me). it is really a pretty top either way, the xs fitting like it does in the picture on the model and the s fitting a bit longer. worried just a bit that it might develop holes as some tissue tees do.",,,,,,
I'm in love with this print! the fabric feels wonderful- this is such a perfect transition dress! the adjustable waist tie makes the dress fit great!,,,,,,
These are literally the most comfortable and the softest jeans i have ever owned. i just got them a few weeks ago and i'm already obsessed with them. they have the perfect amount of stretch that makes them flattering and comfortable but they don't stretch out like all my other jeans do. i ordered my usual size 28 and they fit great! can't recommend these enough!,,,,,,
"I had this shirt in mauve and loved it so i ordered it in navy. i love the lightweight material. i love the way it fits. however - all the seams are sewn, quite obviously, inside out. only after i received the navy shirt, where it is extremely obvious, did i check the mauve one. those seams are also inside out but done in a much tidier fashion so that it wasn't really noticable. i was unhappy with the sloppiness of the seams on the navy shirt but, because i love the style and the fit, i kept it.",,,,,,
"This skirt looks cute online but, it has several issues. 1.) the slit is very high, this photo is deceptive, look closely...the slit is actually to her finger tips. you cant wear any kind of spanx or control top tights. 2.) slits on both sides so when you walk they fly away. 3.) the micro mini ""slip"" bunches. 4.) the fine knit is very snag-able. 5.) the skirt is very long. it is going back.",,,,,,
,,,,,,
"I love everything about this tunic dress. it's versatile and can be styled a few ways: loose like a shift, blouson when cinched, or eliminate the liner and wear as a layer over whatever you want. all the little details make it stand out and give it a glamorous bohemian vibe. there are tiny beads, sequins and subtle micro pleating. the fabric is airy and quite delicate (be careful.) the drawstrings at the waist are adjustable for both sides. slip is tts and the outer dress has a subtle oversize d",,,,,,
,,,,,,
"If you already own at least one of the four versions of the morning glory dress, then you will know what size of the canna swing dress to buy. sleeves are slightly full with button closures. slip is tts and the outer dress is huge! easy to cinch if you want a fit & flare style. just know what you like--complainers about how baggy this dress is are forewarned. those who really want to size down are slim/slender/petite types. if you don't want to wear the tent-like swing style, size down one or tw",,,,,,
"Just received yesterday & i love this skirt! it's crazy soft, very flow-y and the higher slits on each side let it be more sexy than hippie-looking which i appreciate. great to pair with a funky pair of tights underneath. sits nicely on your body - hugs your curves.

only annoyance is it's a bit awkward to walk in as the material moves around your legs & gets caught a bit. you definitely have to be conscious of it as you walk.

i bought a m in gray which fit perfectly (i'm 5'9"" & usually a 6). t",,,,,,
"This tunic is true to size, i ordered the xxs as i am 5'5"", 110 lbs. it fit perfectly and hit me about 4 inches above the knee. similar to model photo (i have long torso). it has a very sparingly done cluster of sparkle sequence. the draw string waist has a tie on each side to adjust length. i actually returned it only because it seemed a little to young a look for me. i was sorry to do so.",,,,,,
"I tried the other dresses by this brand and they were short and didn't fit well. but this dress fit better,i bought the orange size 8 and it fit good with a swing to the bottom. for reference i am 5''9 , 34dd and thin and this fit well with some room. this time they got the slip right and its not tight and the length hits right above the knee which give an overall better look plus the long sleeve balances out the dress. i'm going to wear mine with tall brown boots.",,,,,,
"I tell everyone i know to try these jeans, that they are so worth the price tag. i've been an ag super fan for years, but i fell in love with paige the moment i tried these on. (i still love ag for their colored and patterned ankle denim and cords.) i have worn these over 50 times without ever having to wash them. (i never understood the idea that you're not supposed to wash denim, but now i realize that it's feasible.) they don't stretch out and still hug me like a second skin - without feeling",,,,,,
"In truth, it looks better in the photo. i am sure it was a great value for the money i spent. however, i am keeping it because it will match perfectly with a pair of satin pants i want to wear to holiday parties.",,,,,,
"This is a very sexy skirt. very slimming...a great basic long skirt to have in your wardrobe. dress it up or down.
the slits are high, so you are exposed like a short shirt.",,,,,,
"These paige skinny jeans are lightweight, snug, super soft and extremely flexible allowing for tons of movement. great for dressing up or down and a great addition to any ladies closet.",,,,,,
This color is gorgeous. this could be dressed up or down. great buy!,,,,,,
"This top does look better online and one reviewer said. it also looks good in-person but runs small. i usually wear xl, in some cases l. i tried l, it was small so i sent it back for xl. the xl fit perfectly at the top but was tight at the bottom. the bottom pulled at the seams, so i am sending it back. the embroidery itself is very pretty, it is a nice dressy top that can be worn with multiple colored pants or leggings. it just didn't fit me at the bottom. i think it would work better for a lea",,,,,,
I just received this dress wadded up in a bag. it is nothing like the colors shown on line. in the picture it appears blue and white. in actuality it is teal and a funky color of beigey pink. the top is see though but it does see have a slip under the skirt. will be sending it back and again remind myself why i shouldn't try to buy a dress on line.,-1,,-1,-1,,
"These are very cute but very, very stiff. have washed 3x and still not relaxing. not a bad thing but they are a little uncomfortable the first hour of wear. my waist is smaller and generally, have gap in waist to get fit right in hips. super cute with sandals, mules, duck boots.",,,,,,
I think it's a little on the long side and the sleeves are a little tight but otherwise i really like this jacket. it's lightweight for summer and yet more stylish than the other long sleeve things i grab in case i get cold.,,,,,,
"As a dancer and yoga enthusiast i have tried my fair share of leggings. these are probably the best i've ever found. pure + good makes top quality, well fitting leggings that do not slide down, shift around, or become see-through regardless of the physicality of your movement. they breathe wonderfully and have survived one washing with no ill-effects. they are high enough in the rise that i never have to worry about revealing anything i don't want, nor do i constantly have to adjust them to keep",,,,,,
"My new favorite cozy and stylish ""go-to"" piece for everything from park with the kiddos to mat class to impromptu financial meetings.",,,,,,
,,,,,,
This jacket is stylish and unique. love the lines and the fit is very flattering.coral is a bit more orange/dk. peach than what i think of as typical coral. fun color for spring. i sized up from my typical s to m.,,,,,,
Love this tank! it's super soft and has a lovely drape. i got 3 colors on sale and am so glad i did!,,,,,,
"Lightweight and comfy fabric, very flattering on, except runs a bit big through the body. i normally wear a 12/14 and a l at most stores, but retailer seems to run large on me, so i needed to exchange this for a smaller size as the fabric width on the body was just too much.",,,,,,
"The peach color is beautiful on this jacket, and the quality and comfort is perfect. i wear a medium and the sizing was spot-on. i may get in another color if a sale comes around again.",,,,,,
"Super soft and stylish. it's a major step up from my overly casual fleece jackets. love it. i think the sizing is dead on so i would disagree with a review that it runs small. i'm 5'10 and 142lbs. typically wear a size s, but sometimes have to size up to a m. i got a s. fits great. not too tight. sleeves are plenty long enough. i typically wear this with skinny jeans to work (aka grad school), and i like that it functions as a jacket on chilly mornings, but its not too bulky so i can keep it on",,,,,,
"I ordered the xxs, i think retailer has gone on the bigger size again and i went from small to xs to xxs... so true to size in that sense. i love the color (nude), and it is pretty soft and comfortable. the cut is flattering, the cowl neck is pretty, the sleeves are shorter, and the hem is wider (aka swing). this would look totally adorable with my flare or wide leg jeans. i think ti would look nice too with skinnies, if you have leaner legs.

(for reference, 30dd, 26.5 in waist, 115 lbs)",,,,,,
,,,,,,
"This is what i'd been looking for without even knowing it! it's long without being too long, and most importantly - its soft, not scratchy the way so many winter clothes can be. i wasn't sure if i should order the small or the medium so i went with the medium, and it fits great. the weave is just slightly wide, but not to the point where you have to wear a cami or tee underneath, but the fit is loose enough that you can, if you want to for added warmth. i really like it.",,,,,,
The shirt fits true to size. the length of the top is great: not too short (won't show your midrift when you raise your arms) not too long (this is a shirt not a dress). this is a great top for a casual day in jeans or a flirty day with skirt to dress it up.,,,,,,
This dress is one of a kind! i saw it on sale and immediately snatched it for a very reasonable price. i could not be happier. i've already had the chance to wear it at an event and felt like miss mary from downton abby. very classy and elegant.,,,,,,
This top is gorgeous in person! i'm in love with it! it's perfect for the holiday season. it runs a little big and long so i suggest going down a size for a more tailored fit.,,,,,,
I saw this jacket in the store and thought it was really cute..and finally a nice length!! ordered the xl because l and was afraid of shrinkage and it is no larger than the l. runs at least a size small with not alot of give. i will unfortunately have to bring it back.,,,,,,
"Love, love, love! wish i had gotten this in every color. the absolute most perfect tank with just the right amount of flow. i am 5'3 with 34d chest and the medium is great.",,,,,,
"This top runs extremely large and has a very unflattering cut for those without a straight figure. i have 36ddd boobs and a muscular, curvy frame. this top adds about 20lbs.",,,,,,
"Wow. had to check label to see if a m was shipped by accident.

nice details. 

too bad!",,,,,,
Great jacket for a cool morning. not too heavy and i found it to run true to size. nice little details.,,,,,,
"Cute tank, runs big. i purchased the mango and it's a bit sheer.",,,,,,
"This tank is wonderful for those with full hips because it hangs just right to cover any flaws. the colors are bright and the material is soft. there is a band at the end that elevates the tank so you can wear it out if you would like. not too low in the front and overall the tank runs true to size. i suppose if you wanted a tighter fit you could size down 1 size, but i like the way it hangs in my regular size. i'm very busty and hippy and this top makes both look slim. highly recommend.",,,,,,
"I just got it in the mail and i love it! very versatile piece. wear with skinny jeans and heels or tucked into a skirt. i usually wear a size small but went with what the other review said about a small being tailored and got the medium so i could tuck the front into jeans. i am 5'5"" ,125lbs , a 32dd and wear a size 4 or 27 in jeans.",,,,,,
"This top is so soft and luxuriously comfy! i love wearing it around the house, haven't really ""dressed"" it up yet with jeans or jewelry. it runs slightly big, but if you like the oversized look, this is definitely perfect.",,,,,,
"I bought this tank to wear with the pilcro linen wide leg pants in navy. what a great outfit! this tank is very flowy, but not overly large, and hangs beautifully over pants. it's casual, yet can be worn under a nice sweater or jacket and look great. i bought the white and had no issues with transparency when i wore a nude colored bra. i bought it in s and could've gone with an xs but didn't want it to be tight. i'm going back to my local retailer store today to buy it in at least one other color.",,,,,,
"Low waisted, weird liner.",,,,,,
,,,,,,
"Had the same inconsistent sizing issue in coral as miss janeausten. i ordered 2 corals, one in s & one in xs & the s was very much smaller than the xs as i could barely get my arms into the s (while my arms were loose in the xs). keeping the ""larger than s"" xs coral - the color is just lovely. also ordered the ivory in both ps & pm & keeping the pm as i like the longer arm length to cover my hands (for sun protection when i want/need). because you can cinch the waist tightly, a looser jacket sti",,,,,,
"I am 5'4"", 170lbs, 34dd and a medium fits beautifully in this top. the mint green is very pretty, and a nude bra under it works without showing and without it being see-thru. it is super soft and pretty, and doesn't cling. i love it!",,,,,,
"I just received them (blue) and wore them today. i got so many compliments! they are comfy and very flattering. i would not call the fabric cheap at all. it is super soft and washes and wears nicely. i ordered the medium and they fit perfectly, even though i am on the large side of medium. i'm ordering the other color right now!",,,,,,
,,,,,,
"I purchased both the coral and cream. the coral is more rustic than vibrant and to me, more orange than a true coral. but for summer, is probably super cute. i found this ran large. for reference, i am 5'8'' 128lbs and purchased a small, my usual size in retailer. i kept the small in the cream but if i were to keep the coral, i would have sized down to xs. you can adjust a little, but the arms were loose and coral didn't look as good if not fitted. super cute with jeans and a tee, with yoga pants,",,,,,,
"I'm: 34a, 125 lbs, 5'8""
purchased: small

jacket fits well and is not too heavy. didn't feel tight in the arms. great to wear on a cool spring day! i bought the white and grey jacket.",,,,,,
This is a great shirt but it was big for its size. i'm also short so maybe the petite size would have fit me better,,,,,,
"This tank top is great under cardigans or worn over shorts. the pocket and the seam along the bottom give it enough detail to be worn as a stand alone, but not too much to overshadow a stylish sweater layered over it. i bought the white one in the store in a medium and it fit great. then i purchased two more online (mango and pink) in the same size and they run a bit smaller than the one in the store. i thought the mango was a soft yellow from the photo online but it's pretty bright, as is the p",,,,,,
Had to take a needle and pull threads to the back so not visible and i see this as an ongoing problem.,,,,,,
"This caught my eye in the store last week, and i decided to try it on. it's the perfect lightweight jacket. the photos here show it as activewear, but i think the details on it allow it to be much more versatile. it's very flattering and i found it to run true to size.",,,,,,
I ordered the orange color too. these are perfect for throwing on over workout clothes and then running errands.,,,,,,
"I'm all over this trend, but this vest is quite thick/poufy, and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me, a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",,,,,,
"Great top, lately i've been sizing down from my usual xs to xxs with pure & good tops, but in this one the xs was best. i bought this in 3 colors and they're my go to tanks for summer. the mint is a bit sheer, but not bad. i did not get try the yellow or white one.",,,,,,
"Close but no cigar...  the design and color were cute.  the sweater itself was too warm for me, and itchy.  the top fit snugly in the chest and shoulders but it came out a little strangely at the bottom, it almost had strange fold in the front.  look closely at some of the photos and you'll see what i mean.  sadly it went back.",,,,,,
"Bummed out.. this is super cheaply made and very expensive... the design is different , the color is beautiful, but the material is a different story.. it should be priced at the most 30 bucks.. not 128.. i'm returning them. also, they run very big..!",-1,,-1,1,1,-1
"This is the perfect simple tank for summer. not clingy, and hangs really nicely, but not so billowy that you can't layer a nice wrap or cardigan over it. fabric feels like a great quality. i got it in white, and it's a bit sheer, but i typically layer my tanks anyway. tempted to get this in every color!",,,,,,
"I'm an xl in all retailer tops, and sometimes the xl are still too small to fit loosely; i don't like to wear tight clothes. having said that, i had to purchase this top in a size small because it was just cut so large. the sleeves hang a bit odd if you don't get the correct size. i love the feel of the blouse, the fabric is a nice quality. i recommend giving it a try but have patience during the process of figuring out the size that will look best on you in this blouse.",,,,,,
"Love this tank. it's nice and loose and looks great with all kinds of bottoms. it's very forgiving if you have a midsection. it's soft, and great colors. really nice for spring casual looks.",,,,,,
"Bought this in the turquoise color and it is awesome. for those worried about it being see-through, i'm wearing a black bra and you can't see it. it's the perfect weight. super bummed that the green is sold out but may check in stores.",,,,,,
The colors are beautiful,,,,,,
"I bought this on sale and at the sale price it is a steal. great style, feel, and fit. maybe wouldn't feel as good about it at full price, but wish i had one is every color!",,,,,,
"I ordered both the green and the pink and needed the extra extra small petite in the shirt to make it work for me 
 nice light material cute fit 
 unfortunately didn't like the pink color was too bright for me  ( and although i ordered an extra extra small petite they sent me an extra small petite which is just slightly too big )and saw the mango in the store which i also didn't like the color",,,,,,
"I first got the coral one and was so in love with it that i ended up getting the other colors. it's just so cute, flattering, so cute with a long necklace and i just love how the back dips down and covers your butt. i've been heavily contemplating getting a second coral one i'm so worried if something happens to it lol i'm weird like that. it's always the good stuff that can't be replaced",,,,,,
This product is perfect for early fall wear. when the weather is a little cooler a shell worn under it will be fabulous,,,,,,
"This is one of the softest shirts ever! i agree with another reviewer about the shirt not worth the original price but once this shirt hit the sale item, totally worth it.",,,,,,
"I love the color and the design of this pant....looks very bohemian. it runs large and it has sort of a ""short"" inside of it that is made of a silky polyester...so, it's not as ""loose"" on the inside as you would think. this ""short"" is not a bad thing...but, it's something that is good to know. i love them and will definitely be wearing them very soon...",,,,,,
"I'm 5'5 130 lbs and tried this on a small at my store and then ordered it in a small petite. i like the petite better even though there isn't much of a difference, the petite is about 28 inches long. it still covers the bum but i was hoping to wear it with shorts and i think it's too long for that. i love the beautiful coral color, received a compliment on the color the first time i wore it. the quality is superb. the only downside is i don't like the way it looks when zipped, it doesn't give mu",,,,,,
"Very nice top, like the linen fabric. i ordered my regular size m and its huge. makes me look larger than i am, and i will be returning it. i would like a size s i think, just not a flattering oversize fit for me",,,,,,
"I am so glad that i ordered this top. it is kind of shimmering and looks so pretty in person! it is nicely lined and i love the sweetheart shape at the front. i am 5'2"", 34b, broad shoulder, ordered size s and m, and they both fit quite nicely. the size s is more like a trailered fit on me, while the size m gives more room for my arms and shoulder, also extra length that i can tuck it in my low-raise demin. i ended up keeping size m since i like my tops to fit a bit more flowy. i can see myself",,,,,,
I live in a hot and humid climate so this tank is perfect for everyday use. you can dress it up or down and the lightweight material keeps you cool. i bought it in 2 colors and may go back for more. i wish i would have found them sooner.,,,,,,
I just received this jacket in the cream color. it is so cute! you can change it from 3/4 to full length sleeves. i ordered both an xs and s and kept the s after i saw that i could cinch the waist to fit better. in the picture it looks a bit boxier than it really is possibly because not cinched. the material is good quality and the jacket is complete with attention to detail from the buttons to the jean contrast pull on the zipper. i love this jacket! it is a good cross over from athletic to cas,,,,,,
"I'm glad i listened to my instincts once again regarding maeve maxidress. the stretchiness of this knit jersey fabric allows me to comfortably size down from my usual medium/large since the fabric relaxes so much as you wear it. i adore the color, pattern, slim profile and cut in arm holes. wearing this makes my short self feel statuesque and sofisticated.",,,,,,
,,,,,,
So pretty & comfortable! love it!,,,,,,
The tank top fits well. i usually boarded between a large and an xl and i got a large in this shirt which was perfect. it is kind of thin material so i wear a white tank under it. it's not too big in the armpits which is nice so my bra doesn't show. material is really soft and comfortable. it fits loose but not baggy.,,,,,,
"I have several of these tanks from last year and bought new colors this year. i have found the fit to be easy and relaxed, but not baggy. they are very flattering. i wear them thru the fall and winter as layering pieces under sweaters and flannel shirts as well. i was them in cold water, delicate cycle, hang to dry and they are good to go. they have held up well - even the ones that are 2+ years old are still going strong with no holes or tears.",,,,,,
"This fits tts.  it is body-hugging as shown on the model.  the knit is thin, soft with tons of stretch.  i bought the ""navy"" which is the color shown in the photo.  as you can see, it's not really navy.  it's a strange blue that's more like a faded dark mallard blue.  but, it's still blue.

the sleeves are long on me. so you taller girls won't have issues.  the ruffles move and are so fun.  the fabric, however, is not finished off.  it's raw cut material, which is why i gave it 4 stars.",,,,,,
The uniqueness of this top caught my eye online. i normally wld not want a long sleeve top in the summer. a bit warm to wear outside now but i like the casual but unique style of it. it's a top i can wear now but only indoors with a/c. the regular small fits fine. a little oversized & sleeves a little long - as in the pic. the color/style/detaling is exactly as in the pic - no surprises. soft & comfy. a little opaque but a nude bra will work fine. i don't see the need for a tank/cami under it. i,,,,,,
"I bough this top in blue and i really like the color , style and fabric. i also bough the necklace as styled in the photo and they look well together. it's a departure from more tailored clothing for me. 
i keep on trying linen tops and up to now, this seems the best cut for linen. as the fabric stretches, it will still fall nicely.",,,,,,
"It runs large. loose or oversized tops don't bother me so i thought it would be fine, but this just made me look wider then i am. is thin and too sheer for me as well. it was just so unflattering. i had to return it.",-1,-1,-1,,,
"This shirt is nice and flowy. it can be dressed up or down. very lightweight for summer, but the color will work for early fall too.",,,,,,
"I ordered the moss green color. i love it! the color is really cool, the length is longer, and the fabric is soft. great summer option!",,,,,,
"Ordered online in white, just received it, love i! i wear m in most clothing, size 6 dress, jacket fits perfectly. would love one in the peach color shown in the pic but from the reviews stating it is much deeper in colour decided against it.",,,,,,
